loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.1872,3.963819980621338,1.7094067850185396e-05,0.616,2310,,,,,
0.1583,1.7078096866607666,1.6889500991338557e-05,0.6186666666666667,2320,,,,,
0.1945,5.841140270233154,1.6685539275498064e-05,0.6213333333333333,2330,,,,,
0.1513,2.5793960094451904,1.6482197920717185e-05,0.624,2340,,,,,
0.1799,3.923128366470337,1.62794920987626e-05,0.6266666666666667,2350,,,,,
0.2036,3.181183099746704,1.607743693398245e-05,0.6293333333333333,2360,,,,,
0.1631,1.511427879333496,1.5876047502177822e-05,0.632,2370,,,,,
0.1442,3.670193672180176,1.567533882947797e-05,0.6346666666666667,2380,,,,,
0.188,4.461839199066162,1.5475325891219084e-05,0.6373333333333333,2390,,,,,
0.2246,3.0110607147216797,1.5276023610827056e-05,0.64,2400,,,,,
0.2191,2.9344773292541504,1.5077446858703945e-05,0.6426666666666667,2410,,,,,
0.1574,2.211252450942993,1.4879610451118461e-05,0.6453333333333333,2420,,,,,
0.1628,3.0251495838165283,1.4682529149100521e-05,0.648,2430,,,,,
0.1413,2.9242258071899414,1.448621765733987e-05,0.6506666666666666,2440,,,,,
0.1441,2.8330836296081543,1.4290690623088937e-05,0.6533333333333333,2450,,,,,
0.1826,3.4972777366638184,1.4095962635069967e-05,0.656,2460,,,,,
0.1644,2.4612817764282227,1.3902048222386521e-05,0.6586666666666666,2470,,,,,
0.1798,5.276937961578369,1.3708961853439453e-05,0.6613333333333333,2480,,,,,
0.1642,4.281121253967285,1.351671793484735e-05,0.664,2490,,,,,
0.1756,2.5350797176361084,1.3325330810371623e-05,0.6666666666666666,2500,,,,,
0.2475,15.153214454650879,1.3134814759846345e-05,0.6693333333333333,2510,,,,,
0.1481,2.122757911682129,1.2945183998112716e-05,0.672,2520,,,,,
0.1703,3.4524216651916504,1.2756452673958518e-05,0.6746666666666666,2530,,,,,
0.2092,1.8230522871017456,1.2568634869062407e-05,0.6773333333333333,2540,,,,,
0.1708,1.6129010915756226,1.2381744596943299e-05,0.68,2550,,,,,
0.1618,4.427755832672119,1.219579580191472e-05,0.6826666666666666,2560,,,,,
0.1566,3.1110448837280273,1.2010802358044438e-05,0.6853333333333333,2570,,,,,
0.2077,2.8042666912078857,1.1826778068119257e-05,0.688,2580,,,,,
0.2165,3.5490386486053467,1.1643736662615201e-05,0.6906666666666667,2590,,,,,
0.1422,1.747251272201538,1.1461691798673e-05,0.6933333333333334,2600,,,,,
0.1317,2.7160983085632324,1.128065705907912e-05,0.696,2610,,,,,
0.1975,3.655989646911621,1.1100645951252355e-05,0.6986666666666667,2620,,,,,
0.2048,3.6588592529296875,1.0921671906235947e-05,0.7013333333333334,2630,,,,,
0.1784,2.668245792388916,1.0743748277695498e-05,0.704,2640,,,,,
0.1182,1.2123618125915527,1.0566888340922615e-05,0.7066666666666667,2650,,,,,
0.2186,4.278984546661377,1.0391105291844446e-05,0.7093333333333334,2660,,,,,
0.1894,2.530263900756836,1.0216412246039009e-05,0.712,2670,,,,,
0.1665,2.137117385864258,1.0042822237756724e-05,0.7146666666666667,2680,,,,,
0.1664,1.66912043094635,9.870348218947806e-06,0.7173333333333334,2690,,,,,
0.1879,2.1878416538238525,9.699003058295953e-06,0.72,2700,,,,,
0.2319,3.9381508827209473,9.528799540258132e-06,0.7226666666666667,2710,,,,,
0.1987,2.8636796474456787,9.35975036411073e-06,0.7253333333333334,2720,,,,,
0.1363,15.389782905578613,9.19186814300206e-06,0.728,2730,,,,,
0.1853,5.067513465881348,9.025165403011169e-06,0.7306666666666667,2740,,,,,
0.1739,2.5612404346466064,8.859654582213367e-06,0.7333333333333333,2750,,,,,
0.1714,3.251605272293091,8.695348029752082e-06,0.736,2760,,,,,
0.1798,2.3472745418548584,8.532258004917555e-06,0.7386666666666667,2770,,,,,
0.1553,0.9500658512115479,8.370396676232031e-06,0.7413333333333333,2780,,,,,
0.1314,3.936868667602539,8.209776120541979e-06,0.744,2790,,,,,
0.2487,10.39632511138916,8.050408322116893e-06,0.7466666666666667,2800,,,,,
0.1536,5.3991827964782715,7.892305171755169e-06,0.7493333333333333,2810,,,,,
0.173,2.7997798919677734,7.73547846589692e-06,0.752,2820,,,,,
0.1946,4.22744083404541,7.5799399057437655e-06,0.7546666666666667,2830,,,,,
0.1812,3.5527186393737793,7.425701096385848e-06,0.7573333333333333,2840,,,,,
0.1506,1.9349188804626465,7.272773545935851e-06,0.76,2850,,,,,
0.2647,4.28355073928833,7.121168664670472e-06,0.7626666666666667,2860,,,,,
0.1469,3.588056802749634,6.970897764178972e-06,0.7653333333333333,2870,,,,,
0.1732,1.1620179414749146,6.8219720565192764e-06,0.768,2880,,,,,
0.1384,2.517317295074463,6.6744026533813175e-06,0.7706666666666667,2890,,,,,
0.1798,1.7332268953323364,6.528200565258083e-06,0.7733333333333333,2900,,,,,
0.1654,4.886530876159668,6.383376700624008e-06,0.776,2910,,,,,
0.1793,5.060574531555176,6.239941865121096e-06,0.7786666666666666,2920,,,,,
0.1893,4.067638397216797,6.097906760752714e-06,0.7813333333333333,2930,,,,,
0.1406,2.6449129581451416,5.957281985085042e-06,0.784,2940,,,,,
0.1196,1.703906774520874,5.818078030456398e-06,0.7866666666666666,2950,,,,,
0.2018,12.311765670776367,5.68030528319436e-06,0.7893333333333333,2960,,,,,
0.2054,1.8281726837158203,5.543974022840854e-06,0.792,2970,,,,,
0.2102,3.324538230895996,5.409094421385122e-06,0.7946666666666666,2980,,,,,
0.1611,2.4393997192382812,5.27567654250481e-06,0.7973333333333333,2990,,,,,
0.1727,2.4368507862091064,5.1437303408150565e-06,0.8,3000,,,,,
0.1489,2.694322109222412,5.013265661125807e-06,0.8026666666666666,3010,,,,,
0.2467,5.505465507507324,4.884292237707219e-06,0.8053333333333333,3020,,,,,
0.1399,5.9116010665893555,4.756819693563383e-06,0.808,3030,,,,,
0.1588,2.6349008083343506,4.630857539714334e-06,0.8106666666666666,3040,,,,,
0.2119,3.977897882461548,4.506415174486422e-06,0.8133333333333334,3050,,,,,
0.1502,2.6866321563720703,4.383501882811059e-06,0.816,3060,,,,,
0.1502,5.123480319976807,4.262126835531946e-06,0.8186666666666667,3070,,,,,
0.1643,4.077461242675781,4.142299088720852e-06,0.8213333333333334,3080,,,,,
0.1494,4.884486675262451,4.02402758300188e-06,0.824,3090,,,,,
0.1902,3.000225782394409,3.9073211428844046e-06,0.8266666666666667,3100,,,,,
0.1495,3.253152847290039,3.792188476104641e-06,0.8293333333333334,3110,,,,,
0.1316,2.527066469192505,3.67863817297599e-06,0.832,3120,,,,,
0.1311,2.2501628398895264,3.5666787057479972e-06,0.8346666666666667,3130,,,,,
0.1849,2.6483891010284424,3.456318427974337e-06,0.8373333333333334,3140,,,,,
0.1863,5.590418815612793,3.3475655738894328e-06,0.84,3150,,,,,
0.1883,4.878090858459473,3.2404282577941563e-06,0.8426666666666667,3160,,,,,
0.1706,2.124056339263916,3.134914473450354e-06,0.8453333333333334,3170,,,,,
0.1836,2.1404476165771484,3.0310320934844234e-06,0.848,3180,,,,,
0.1706,2.7986879348754883,2.9287888687999477e-06,0.8506666666666667,3190,,,,,
0.1699,2.564532518386841,2.8281924279993405e-06,0.8533333333333334,3200,,,,,
0.1253,4.87514066696167,2.729250276814685e-06,0.856,3210,,,,,
0.1563,1.6730151176452637,2.6319697975476983e-06,0.8586666666666667,3220,,,,,
0.1823,1.9657005071640015,2.536358248518958e-06,0.8613333333333333,3230,,,,,
0.1424,3.6399385929107666,2.442422763526267e-06,0.864,3240,,,,,
0.1977,6.017990589141846,2.350170351312475e-06,0.8666666666666667,3250,,,,,
0.176,3.383531093597412,2.2596078950424676e-06,0.8693333333333333,3260,,,,,
0.1619,2.6023268699645996,2.170742151789651e-06,0.872,3270,,,,,
0.1279,2.221893072128296,2.083579752031742e-06,0.8746666666666667,3280,,,,,
0.1833,4.515741348266602,1.998127199156086e-06,0.8773333333333333,3290,,,,,
0.1813,3.839756727218628,1.9143908689744277e-06,0.88,3300,,,,,
0.2238,4.154112339019775,1.8323770092471604e-06,0.8826666666666667,3310,,,,,
0.1659,2.040520191192627,1.7520917392172126e-06,0.8853333333333333,3320,,,,,
0.1546,2.753502368927002,1.673541049153443e-06,0.888,3330,,,,,
0.1613,4.160609245300293,1.5967307999037174e-06,0.8906666666666667,3340,,,,,
0.1606,2.367252826690674,1.521666722457582e-06,0.8933333333333333,3350,,,,,
0.1829,4.445898532867432,1.4483544175187102e-06,0.896,3360,,,,,
0.1648,3.710340738296509,1.3767993550869773e-06,0.8986666666666666,3370,,,,,
0.1917,3.169379472732544,1.3070068740503539e-06,0.9013333333333333,3380,,,,,
0.2082,3.7669527530670166,1.2389821817865605e-06,0.904,3390,,,,,
0.2047,5.188457012176514,1.172730353774515e-06,0.9066666666666666,3400,,,,,
0.2033,4.087306022644043,1.1082563332156653e-06,0.9093333333333333,3410,,,,,
0.1408,2.3127779960632324,1.0455649306651327e-06,0.912,3420,,,,,
0.1851,3.4697024822235107,9.846608236728255e-07,0.9146666666666666,3430,,,,,
0.2225,5.179940223693848,9.255485564343996e-07,0.9173333333333333,3440,,,,,
0.1252,3.007007598876953,8.682325394522267e-07,0.92,3450,,,,,
0.2174,1.2728888988494873,8.127170492063102e-07,0.9226666666666666,3460,,,,,
0.1516,3.9006593227386475,7.590062278352073e-07,0.9253333333333333,3470,,,,,
0.1795,4.664689064025879,7.071040828269787e-07,0.928,3480,,,,,
